@relation 'hub-400-instances'



@attribute Axial_Chord_(mm)_at_0 numeric
@attribute Axial_Chord_(mm)_at_50 numeric
@attribute LE_camber_angle_(deg)_at_50 numeric
@attribute Max_thickness_(mm)_at_0 numeric
@attribute Max_thickness_(mm)_at_50 numeric
@attribute Lean_(deg)_at_50 numeric
@attribute T1 numeric
@attribute T2 numeric
@attribute T3 numeric
@attribute T4 numeric
@attribute Max_stress_at_LE_node numeric
@attribute Time_step_LE numeric
@attribute Max_stress_at_TE_node numeric
@attribute Time_step_TE numeric 

@data
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,0.000000000000,0.000000000000,0.000000000000,0.000000000000,229249000.000000000000,13.000000000000,208662000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,-1.000000000000,-1.000000000000,-1.000000000000,-1.000000000000,229955000.000000000000,13.000000000000,208732000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,218497000.000000000000,13.000000000000,207110000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,-1.000000000000,1.000000000000,1.000000000000,1.000000000000,207178000.000000000000,13.000000000000,207676000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,198134000.000000000000,13.000000000000,173044000,13
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,0.000000000000,0.000000000000,1.000000000000,-1.000000000000,232110000.000000000000,13.000000000000,224850000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,0.000000000000,1.000000000000,-1.000000000000,0.000000000000,257368000.000000000000,13.000000000000,229949000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,1.000000000000,-1.000000000000,1.000000000000,0.000000000000,211710000.000000000000,13.000000000000,190807000,13
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,1.000000000000,0.000000000000,-1.000000000000,1.000000000000,237159000.000000000000,13.000000000000,194200000,14
274.536760360522,276.197401752839,37.777381173822,45.239165007119,34.459459796406,15.721943574074,1.000000000000,1.000000000000,0.000000000000,-1.000000000000,270916000.000000000000,13.000000000000,247494000,14
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,0.000000000000,0.000000000000,0.000000000000,0.000000000000,229125000.000000000000,13.000000000000,238136000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,-1.000000000000,-1.000000000000,-1.000000000000,-1.000000000000,230269000.000000000000,13.000000000000,238236000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,218390000.000000000000,13.000000000000,236423000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,-1.000000000000,1.000000000000,1.000000000000,1.000000000000,206690000.000000000000,13.000000000000,236579000,14
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,201293000.000000000000,13.000000000000,205727000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,0.000000000000,0.000000000000,1.000000000000,-1.000000000000,229235000.000000000000,13.000000000000,252106000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,0.000000000000,1.000000000000,-1.000000000000,0.000000000000,256896000.000000000000,13.000000000000,258105000,14
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,1.000000000000,-1.000000000000,1.000000000000,0.000000000000,212059000.000000000000,13.000000000000,221486000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,1.000000000000,0.000000000000,-1.000000000000,1.000000000000,239753000.000000000000,13.000000000000,225884000,13
279.116884197700,276.067376631957,48.980561725351,40.898328757254,38.094095935664,29.963203558555,1.000000000000,1.000000000000,0.000000000000,-1.000000000000,267724000.000000000000,13.000000000000,273467000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,0.000000000000,0.000000000000,0.000000000000,0.000000000000,228500000.000000000000,13.000000000000,173838000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,-1.000000000000,-1.000000000000,-1.000000000000,-1.000000000000,229098000.000000000000,13.000000000000,174031000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,218829000.000000000000,13.000000000000,172494000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,-1.000000000000,1.000000000000,1.000000000000,1.000000000000,208877000.000000000000,13.000000000000,172753000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,197094000.000000000000,13.000000000000,140963000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,0.000000000000,0.000000000000,1.000000000000,-1.000000000000,232268000.000000000000,13.000000000000,188828000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,0.000000000000,1.000000000000,-1.000000000000,0.000000000000,256136000.000000000000,13.000000000000,193163000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,1.000000000000,-1.000000000000,1.000000000000,0.000000000000,210537000.000000000000,13.000000000000,157304000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,1.000000000000,0.000000000000,-1.000000000000,1.000000000000,234415000.000000000000,13.000000000000,160383000,14
270.005403286127,277.189883259627,34.134134804338,47.776813318147,37.522237547937,17.039948194455,1.000000000000,1.000000000000,0.000000000000,-1.000000000000,269522000.000000000000,13.000000000000,209390000,14
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,0.000000000000,0.000000000000,0.000000000000,0.000000000000,222011000.000000000000,13.000000000000,248250000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,-1.000000000000,-1.000000000000,-1.000000000000,-1.000000000000,222828000.000000000000,13.000000000000,248404000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,-1.000000000000,0.000000000000,0.000000000000,0.000000000000,210502000.000000000000,13.000000000000,247134000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,-1.000000000000,1.000000000000,1.000000000000,1.000000000000,198235000.000000000000,13.000000000000,248422000,14
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,0.000000000000,-1.000000000000,0.000000000000,1.000000000000,192519000.000000000000,13.000000000000,211625000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,0.000000000000,0.000000000000,1.000000000000,-1.000000000000,224356000.000000000000,13.000000000000,264574000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,0.000000000000,1.000000000000,-1.000000000000,0.000000000000,248970000.000000000000,13.000000000000,270681000,14
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,1.000000000000,-1.000000000000,1.000000000000,0.000000000000,206307000.000000000000,13.000000000000,229135000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,1.000000000000,0.000000000000,-1.000000000000,1.000000000000,231229000.000000000000,13.000000000000,233056000,13
281.129456272248,289.865454196930,42.480225212810,44.554201432342,37.081406210718,20.094037954624,1.000000000000,1.000000000000,0.000000000000,-1.000000000000,262778000.000000000000,13.000000000000,287831000,14
